# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: slimfly100.cscs.ch
# Release : 3.10.0-1160.15.2.el7.x86_64
# Version : #1 SMP Wed Feb 3 15:06:38 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 10.934632 
# Number of iterations (recorded+unrecorded): 3864123130 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
14479429195.86	1946.36
14480429073.23	1966.41
14481428970.64	2309.03
14481453515.25	147.62
14482428864.41	3291.32
14482433063.31	96.59
14482446748.01	147.62
14483428763.65	3808.90
14483434591.81	147.62
14484428650.13	3395.20
14484433771.19	147.62
14485428545.73	3058.05
14485440211.16	147.62
14486428428.56	3573.80
14486436334.30	147.62
14487428325.98	2833.89
14488428217.93	2822.96
14488437246.29	96.59
14488441527.20	147.62
14489428120.81	3056.23
14490427989.07	2001.04
14491427882.84	1960.94
14492427772.96	2334.54
14493427668.56	1962.77
14494427560.51	1959.12
14495427450.63	1946.36
14496427351.69	1959.12
14497427227.24	1968.23
14498427124.66	4357.45
14499427012.96	1960.94
14500426904.91	1966.41
14501426800.50	1946.36
14502426688.80	1953.65
14503426584.40	2432.96
14504426479.99	1960.94
14505426371.94	1944.54
14506426258.42	1966.41
14507426154.01	1970.06
14508426042.32	1968.23
14509425928.80	3615.72
14510425826.22	1964.59
14511425721.81	1948.19
14512425611.93	1970.06
14513425500.24	1962.77
14514425394.01	2425.67
14515425282.31	1948.19
14516425174.26	1957.30
14517425060.74	3508.19
14518424961.80	1948.19
14519424840.99	1959.12
14520424743.88	1975.52
14521424624.89	1940.90
14522424520.49	1964.59
14523424414.26	1964.59
14524424309.85	1950.01
14525424203.62	2429.31
14526424082.81	1957.30
14527423983.87	1946.36
14528423872.18	1944.54
14529423760.48	1960.94
14530423650.61	1979.17
14531423546.20	1948.19
14532423438.15	1962.77
14533423330.10	1964.59
14534423225.69	1946.36
14535423113.99	1970.06
14536423000.47	2323.61
14537422897.89	1948.19
14538422789.84	3961.98
14539422676.32	1968.23
14540422573.74	1960.94
14541422452.93	1959.12
14542422352.17	13389.46
14543422242.29	4998.95
14544422132.42	1950.01
14545422037.12	1962.77
14546421918.14	1960.94
14547421810.09	2405.62
14548421702.03	1964.59
14549421595.81	1955.48
14550421493.22	1950.01
14551421374.24	1968.23
14552421271.65	1971.88
14553421161.78	1944.54
14554421048.26	1966.41
14555420945.67	1964.59
14556420828.51	1942.72
14557420725.93	1946.36
14558420614.23	2314.50
14559420513.47	1957.30
14560420389.01	1939.07
14561420295.54	1955.48
14562420180.20	1959.12
14563420070.33	1942.72
14564419967.74	1966.41
14565419865.16	1964.59
14566419746.17	1946.36
14567419647.23	3606.61
14568419535.54	1957.30
14568421503.77	4362.92
14569419423.84	2768.28
14570419310.32	1971.88
14571419200.45	1970.06
14572419099.69	1955.48
14573418998.93	1982.81
14574418887.23	1960.94
14575418779.18	1964.59
14576418662.01	1953.65
14577418557.61	1966.41
14578418455.02	1968.23
14579418341.50	1953.65
14580418238.92	2319.96
14581418119.93	1973.70
14582418022.82	1953.65
14583417905.65	1968.23
14584417804.89	1968.23
14585417691.37	1950.01
14586417583.32	1957.30
14587417469.80	1968.23
14588417369.04	1970.06
14589417257.34	3094.50
14590417138.36	2126.79
14591417035.77	2329.08
14592416938.66	1955.48
14593416825.14	1971.88
14594416715.26	1959.12
14595416603.57	1955.48
14596416490.05	1960.94
14597416391.11	1977.35
14598416286.70	1944.54
14599416173.18	1951.83
14600416054.20	1957.30
14601415953.44	1959.12
14602415854.50	2290.81
14603415731.87	1964.59
14604415625.64	1959.12
14605415513.94	1948.19
14606415416.82	1975.52
14607415310.60	1971.88
14608415187.96	1948.19
14609415090.85	1960.94
14610414970.04	1962.77
14611414863.81	1948.19
14612414764.87	1970.06
14613414651.35	2318.14
14614414543.30	1950.01
14615414437.07	1948.19
14616414327.20	1957.30
14617414226.44	3814.36
14618414112.92	1944.54
14619413999.40	1964.59
14620413894.99	1968.23
14621413781.47	1946.36
14622413669.78	1964.59
14623413563.55	1966.41
14624413459.14	2420.20
14625413341.98	1970.06
14626413241.22	3260.34
14627413140.45	2032.02
14627548753.59	96.59
14627550202.43	94.77
14627554891.56	147.62
14628413021.47	3287.68
14628432304.69	147.62
14629412920.71	3883.62
14629418655.92	147.62
14630412816.30	3378.80
14630417720.48	147.62
14631412717.36	2941.42
14631425044.34	147.62
14632412598.37	3606.61
14632420398.41	147.62
14633412492.14	2784.69
14634412382.27	2658.94
14634425503.83	147.62
14635412283.33	3371.51
14636412158.88	2022.91
14637412050.83	1940.90
14638411946.42	1990.10
14639411842.01	1960.94
14640411721.20	1953.65
14641411616.80	1951.83
14642411512.39	1970.06
14643411400.70	1968.23
14644411299.93	1950.01
14645411180.95	1968.23
14646411078.36	2327.25
14647410966.67	1951.83
14648410860.44	1962.77
14649410741.45	1971.88
14650410642.51	1946.36
14651410532.64	1950.01
14652410413.65	1971.88
14653410314.71	1948.19
14654410193.90	1957.30
14655410091.32	1960.94
14656409996.03	1953.65
14657409878.86	2296.27
14658409774.46	1968.23
14659409673.69	1964.59
14660409554.71	1948.19
14661409444.83	1959.12
14662409333.14	1955.48
14663409232.38	1946.36
14664409109.74	1966.41
14665409005.34	2052.07
14666408911.87	1955.48
14667408798.35	4326.47
14668408692.12	1960.94
14669408584.07	1939.07
14670408466.90	1944.54
14671408366.14	1960.94
14672408258.09	1975.52
14673408151.86	1940.90
14674408036.52	1960.94
14675407928.47	1960.94
14676407820.42	1946.36
14677407708.72	1964.59
14678407602.49	2305.39
14679407492.62	1953.65
14680407388.21	1970.06
14681407276.51	1979.17
14682407161.17	1950.01
14683407065.88	1971.88
14684406943.25	1979.17
14685406840.66	1944.54
14686406739.90	1944.54
14687406626.38	1962.77
14688406520.15	1960.94
14689406410.28	2303.56
14690406298.58	1966.41
14691406196.00	1970.06
14692406084.30	1940.90
14693405979.90	1960.94
14694405857.27	1964.59
14695405763.79	1950.01
14696405642.99	1959.12
14697405544.05	1959.12
14698405432.35	3163.75
14699405320.65	1968.23
14700405219.89	2345.48
14701405113.66	1971.88
14702405001.97	1964.59
14703404895.74	1960.94
14704404774.93	1968.23
14705404674.17	1953.65
14706404569.76	1959.12
14707404459.89	1966.41
14708404355.48	1951.83
14709404236.49	1970.06
14710404135.73	1971.88
14711404013.10	2312.67
14712403910.52	1933.61
14713403798.82	1951.83
14714403694.41	1953.65
14715403590.01	1944.54
14716403476.49	1946.36
14717403377.55	5261.38
14718403260.39	2072.11
14719403152.33	1962.77
14720403046.10	1953.65
14721402943.52	1935.43
14722402833.65	2438.42
14723402709.19	1951.83
14724402615.72	1953.65
14725402500.38	1953.65
14726402406.91	1950.01
14727402286.10	1942.72
14728402170.76	1939.07
14729402064.53	1957.30
14730401963.77	1953.65
14731401846.60	1942.72
14732264986.39	94.77
14732269139.73	145.80
14732401751.31	3220.25
14732420429.48	147.62
14733401648.73	4291.84
14733407498.75	147.62
14734401537.03	3395.20
14734406412.05	147.62
14735401421.69	3005.20
14735413486.23	182.24
14736401313.64	3712.31
14736409325.08	145.80
14737401209.23	2841.18
14738401095.71	2673.52
14738403900.44	105.70
14738414253.72	145.80
14739401007.71	2974.22
14740400877.79	1973.70
14741400780.67	1946.36
14742400658.04	1988.28
14743400551.81	1979.17
14744400447.40	2460.29
14745400333.88	2019.26
14746400222.19	1951.83
14747400117.78	1950.01
14748399998.79	1950.01
14749399903.50	1948.19
14750399795.45	1935.43
14751399685.57	1971.88
14752399575.70	1964.59
14753399471.29	1942.72
14754399355.95	1948.19
14755399258.84	2336.37
14756399143.49	1942.72
14757399028.15	1939.07
14758398920.10	1944.54
14759398819.34	1953.65
14760398702.18	1933.61
14761398601.41	1948.19
14762398491.54	1957.30
14763398379.84	1940.90
14764398275.44	1951.83
14765398158.27	1964.59
14766398052.04	2312.67
14767397951.28	3865.39
14768397839.59	1962.77
14769397733.36	1939.07
14770397614.37	1931.79
14771397513.61	1962.77
14772397407.38	1953.65
14773397292.04	1946.36
14774397193.10	1950.01
14775397072.29	1948.19
14776396975.17	1935.43
14777396865.30	2449.36
14778396753.60	1955.48
14779396651.02	1942.72
14780396548.44	1948.19
14781396427.63	1973.70
14782396319.58	1940.90
14783396215.17	1935.43
14784396105.30	1959.12
14785396006.36	1955.48
14786395892.84	1937.25
14787395784.79	1959.12
14788395673.09	2334.54
14789395568.68	1940.90
14790395464.28	1966.41
14791395348.94	1959.12
14792395237.24	1946.36
14793395127.37	1964.59
14794395022.96	1973.70
14795394902.15	1937.25
14796394806.86	1955.48
14797394693.34	1950.01
14798394585.29	1944.54
14799394484.52	2305.39
14800394361.89	1951.83
14801394255.66	1962.77
14802394147.61	1948.19
14803394037.74	1960.94
14804393940.62	1957.30
14805393828.92	1935.43
14805395775.29	3376.98
14806393724.52	2298.10
14807393609.18	1971.88
14808393497.48	1951.83
14809393391.25	1975.52
14810393285.02	2363.70
14811393173.33	1959.12
14812393074.39	1948.19
14813392951.76	1973.70
14814392854.64	1971.88
14815392742.94	1946.36
14816392631.25	1964.59
14817392514.08	3929.18
14818392416.97	1946.36
14819392305.27	1970.06
14820392191.75	1970.06
14821392092.81	2420.20
14822391975.65	1968.23
14823391874.89	1964.59
14824391768.66	1942.72
14825391653.32	1957.30
14826391552.55	1962.77
14827391433.57	1950.01
14828391325.52	1948.19
14829391228.40	1957.30
14830391114.88	1957.30
14831391003.18	1970.06
14832390891.49	2319.96
14833390785.26	1950.01
14834390689.96	1940.90
14835390572.80	1962.77
14836390466.57	1979.17
14837390351.23	1937.25
14838390243.18	1957.30
14839390142.42	1953.65
14840390027.08	1944.54
14841389926.31	1951.83
14842389807.33	1951.83
14843389702.92	2312.67
14844389589.40	1939.07
14845389483.17	4087.73
14846389384.23	2048.42
14847389263.43	1937.25
14848389168.13	1960.94
14849389060.08	1955.48
14850388944.74	1946.36
14851388834.86	1960.94
14852388726.81	1959.12
14853388615.12	1970.06
14854388503.42	2316.32
14855388404.48	1955.48
14856388301.90	1953.65
14857388186.56	1935.43
14858388076.68	2001.04
14859387970.45	1957.30
14860387858.76	1939.07
14861387752.53	1955.48
14862387637.19	1959.12
14862810063.91	94.77
14862811611.16	96.59
14862815465.61	147.62
14863387498.15	3234.83
14863406912.59	147.62
14864387439.31	3867.22
14864393285.69	147.62
14865387333.08	3863.57
14865392273.71	147.62
14866387217.74	2945.06
14866399511.91	184.07
14867387120.62	5139.28
14867396050.57	147.62
14868387010.75	2730.01
14869386895.41	2660.76
14869401977.91	184.07
14870386794.64	2988.80
14871386668.37	1999.22
14872386560.32	1964.59
14873386454.09	1957.30
14874386342.39	1959.12
14875386230.69	1984.64
14876386120.82	2343.66
14877386012.77	1982.81
14878385912.01	1959.12
14879385800.31	1942.72
14880385686.79	1955.48
14881385573.27	1955.48
14882385470.69	1951.83
14883385366.28	1948.19
14884385256.41	1942.72
14885385153.82	1962.77
14886385045.77	1951.83
14887384928.61	2327.25
14888384829.67	1960.94
14889384708.86	1953.65
14890384604.46	1957.30
14891384490.94	1951.83
14892384384.71	1948.19
14893384287.59	1962.77
14894384166.78	1957.30
14895384067.84	1950.01
14896383948.86	1971.88
14897383851.74	1957.30
14898383740.04	2307.21
14899383631.99	1946.36
14900383520.30	1962.77
14901383412.24	1950.01
14902383304.19	1948.19
14903383194.32	1953.65
14904383088.09	1955.48
14905382987.33	1948.19
14906382866.52	1970.06
14907382767.58	1953.65
14908382663.17	1946.36
14909382538.72	2327.25
14910382439.78	1960.94
14911382329.91	1942.72
14912382214.57	1937.25
14913382117.45	1962.77
14914381998.46	1959.12
14915381899.52	1939.07
14916381780.54	1959.12
14917381683.42	4177.03
14918381562.61	1966.41
14919381460.03	1966.41
14920381355.62	2434.78
14921381242.10	1940.90
14922381137.70	1982.81
14923381036.93	1980.99
14924380910.66	1966.41
14925380819.01	1960.94
14926380698.20	1964.59
14927380591.97	1977.35
14928380474.81	1962.77
14929380379.51	1975.52
14930380273.28	1984.64
14931380152.48	2310.85
14932380048.07	1966.41
14933379945.48	1982.81
14934379833.79	1955.48
14935379731.20	1964.59
14936379612.22	1964.59
14937379505.99	1955.48
14938379403.40	1966.41
14939379286.24	1975.52
14940379178.19	1959.12
14941379066.49	1944.54
14942378965.73	2310.85
14943378850.39	1957.30
14944378749.63	1951.83
14945378632.46	1959.12
14946378533.53	1966.41
14947378430.94	1950.01
14948378324.71	1970.06
14949378200.26	1962.77
14950378103.14	1946.36
14951377993.27	1957.30
14952377879.75	1960.94
14953377769.88	2303.56
14954377658.18	1953.65
14955377553.77	1960.94
14956377445.72	1955.48
14957377343.14	1953.65
14958377225.97	1962.77
14959377119.74	1959.12
14960377009.87	1951.83
14961376903.64	1971.88
14962376793.77	1953.65
14963376687.54	1944.54
14964376586.78	2309.03
14965376480.55	1957.30
14966376356.09	1939.07
14967376260.80	3615.72
14967654629.20	92.94
14967658899.18	182.24
14968376130.88	3417.07
14968396409.15	145.80
14969376050.16	3861.75
14969381876.50	147.62
14970375936.65	3346.00
14970380848.12	145.80
14971375826.77	2990.62
14971379588.28	96.59
14971387834.82	145.80
14972375729.65	3628.48
14972381628.89	94.77
14972383549.74	147.62
14973375616.14	3761.51
14974375498.97	2802.91
14974388693.43	147.62
14975375400.03	3451.70
14976375281.05	1979.17
14977375176.64	1986.46
14978375055.83	1970.06
14979374956.89	1944.54
14980374845.20	1982.81
14981374733.50	1966.41
14982374630.92	1968.23
14983374517.40	1953.65
14984374412.99	1970.06
14985374301.29	1968.23
14986374187.77	2301.74
14987374087.01	1962.77
14988373978.96	1966.41
14989373874.55	1960.94
14990373753.75	1971.88
14991373656.63	1971.88
14992373544.93	1955.48
14993373431.41	1973.70
14994373321.54	1957.30
14995373218.96	1957.30
14996373105.44	1955.48
14997372991.92	2319.96
14998372883.87	1959.12
14999372783.11	1957.30
15000372671.41	2028.37
15001372568.82	1988.28
15002372462.60	1962.77
15003372343.61	1975.52
15004372237.38	1980.99
15005372134.80	1951.83
15006372028.57	1970.06
15007371916.87	1962.77
15008371810.64	2305.39
15009371700.77	1971.88
15010371590.89	1968.23
15011371488.31	1966.41
15012371383.90	1953.65
15013371268.56	1977.35
15014371151.40	1970.06
15015371050.64	1946.36
15016370938.94	1966.41
15017370821.78	3863.57
15018370721.01	1955.48
15019370618.43	2434.78
15020370503.09	1966.41
15021370398.68	1953.65
15022370281.52	1970.06
15023370180.76	1971.88
15024370070.88	1953.65
15025369966.48	1959.12
15026369854.78	1960.94
15027369746.73	1971.88
15028369636.86	1953.65
15029369519.69	1966.41
15030369415.28	2321.79
15030715982.99	96.59
15030720398.76	147.62
15031369303.59	3331.42
15031388588.64	147.62
15032369213.76	3814.36
15032374961.73	182.24
15033369100.24	3510.02
15033374345.22	147.62
15034369006.77	3043.47
15034380710.47	147.62
15035368889.61	3610.25
15035372510.79	5288.72
15036368766.98	2879.45
15037368653.46	2669.87
15037382072.07	145.80
15038368567.27	3050.76
15039368453.76	2015.62
15040368338.41	1988.28
15041368232.19	2376.46
15042368120.49	1977.35
15043368016.08	1968.23
15044367902.56	1962.77
15045367794.51	1979.17
15046367691.93	1975.52
15047367572.94	1966.41
15048367468.54	1988.28
15049367349.55	1970.06
15050367248.79	1966.41
15051367144.38	1979.17
15052367029.04	2341.83
15053366931.92	1957.30
15054366807.47	1960.94
15055366712.18	1971.88
15056366602.30	1971.88
15057366492.43	1957.30
15058366380.73	1973.70
15059366285.44	1966.41
15060366170.10	1957.30
15061366058.40	1979.17
15062365943.06	1973.70
15063365847.76	2303.56
15064365723.31	1979.17
15065365620.73	2279.87
15066365510.85	2469.40
15067365406.45	4140.58
15068365298.39	2250.71
15069365183.05	2513.14
15070365085.94	2307.21
15071364977.88	1993.75
15072364866.19	2325.43
15073364752.67	1953.65
15074364648.26	2354.59
15075364538.39	1966.41
15076364421.23	1946.36
15077364322.29	1982.81
15078364210.59	1964.59
15079364102.54	1960.94
15080363994.49	1970.06
15081363895.55	1968.23
15082363780.21	1953.65
15083363677.62	1942.72
15084363564.10	1973.70
15085363456.05	2318.14
15086363348.00	1948.19
15087363238.13	1959.12
15088363128.25	1964.59
15089363023.85	1946.36
15090362913.97	1973.70
15091362793.16	1971.88
15092362694.22	1946.36
15093362582.53	1962.77
15094362474.48	1962.77
15095362366.42	1950.01
15096362258.37	2298.10
15097362153.97	1970.06
15098362042.27	1960.94
15099361934.22	1955.48
15100361831.63	1966.41
15101361729.05	3003.38
15102361615.53	2033.84
15103361505.66	1977.35
15104361388.49	1984.64
15105361291.38	1962.77
15106361170.57	1968.23
15107361069.81	2332.72
15108360963.58	1960.94
15109360853.70	1946.36
15110360742.01	1968.23
15111360626.67	1977.35
15112360520.44	1955.48
15113360416.03	1968.23
15114360313.45	1982.81
15115360201.75	1948.19
15116360091.88	1955.48
15117359991.11	4361.10
15118359872.13	1944.54
15119359771.37	1966.41
15120359656.03	1957.30
15121359542.51	1953.65
15122359438.10	1959.12
15123359326.40	1971.88
15124359229.29	1955.48
15125359113.95	1962.77
15126359005.89	1964.59
15127358899.66	1968.23
15128358784.32	2312.67
15129358683.56	1970.06
15130358582.80	1973.70
15131358461.99	1948.19
15132358364.87	1968.23
15133358238.60	1990.10
15134358145.13	1962.77
15135358037.08	1966.41
15136357921.73	1971.88
15137357811.86	1964.59
15138357707.45	1950.01
15139357601.22	2312.67
15140357498.64	1968.23
15141357385.12	1953.65
15142357267.96	1964.59
15143357174.49	3728.71
15144357050.03	1953.65
15145356945.63	1966.41
15146356843.04	1966.41
15147356727.70	1970.06
15148356614.18	1960.94
15149356517.06	1970.06
15150356405.37	2414.73
15151356293.67	1960.94
15152356185.62	1968.23
15153356070.28	1966.41
15154355967.70	1962.77
15155355872.40	1964.59
15156355755.24	1968.23
15157355654.48	1953.65
15158355537.31	1970.06
15159355425.62	1962.77
15160355330.32	1950.01
15161355211.33	2309.03
15162355094.17	1964.59
15163354987.94	1960.94
15164354890.83	1960.94
15165354770.02	1968.23
15166354669.26	1960.94
15167354559.38	3768.80
15168354449.51	1968.23
15169354346.92	1968.23
15170354233.40	1957.30
15171354132.64	1960.94
15172354010.01	2423.84
15173353909.25	1950.01
15174353801.20	1970.06
15175353702.26	1973.70
15176353581.45	1966.41
15177353477.04	1971.88
15178353367.17	1960.94
15179353259.12	1953.65
15180353143.78	1951.83
15181353037.55	1960.94
15182352940.43	1966.41
15183352823.27	2301.74
15184352724.33	1959.12
15185352601.70	1971.88
15186352502.76	1955.48
15187352400.17	1960.94
15188352279.37	1966.41
15189352176.78	1966.41
15190352059.62	1964.59
15191351953.39	1962.77
15192351847.16	1948.19
15193351737.29	1971.88
15194351640.17	2312.67
15195351526.65	1940.90
15196351411.31	1953.65
15197351306.90	1970.06
15198351195.21	1986.46
15199351087.15	1950.01
15200350980.93	1957.30
15201350869.23	1973.70
15202350759.35	1953.65
15203350656.77	1966.41
15204350552.36	1973.70
15205350431.56	2303.56
15206350332.62	1970.06
15207350219.10	1966.41
15208350116.51	1957.30
15209350002.99	1964.59
15210349896.77	1968.23
15211349796.00	1975.52
15212349677.02	1957.30
15213349576.26	1979.17
15214349460.91	1962.77
15215349352.86	1955.48
15216349252.10	2318.14
15217349131.29	3619.36
15218349032.35	1960.94
15219348924.30	1968.23
15220348810.78	1962.77
15221348704.55	1950.01
15222348596.50	1951.83
15223348490.27	1966.41
15224348374.93	1973.70
15225348265.06	1953.65
15226348160.65	1964.59
15227348043.49	2431.13
15228347948.19	1950.01
15229347840.14	2602.44
15230347721.16	2053.89
15231347618.57	1955.48
15232347505.05	1966.41
15233347402.47	1984.64
15234347303.53	1944.54
15235347179.08	1973.70
