0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
7.392e-06,1.542e-06,7.0612e-05,2.167e-06
9.833e-06,1.773e-06,0.00010235,2.268e-06
9.216e-06,1.619e-06,5.4629e-05,2.185e-06
0.000112233,2.68e-07,0.001136745,1.2451e-05
5.496e-06,1.802e-06,5.4782e-05,2.292e-06
3.328e-06,1.483e-06,3.2903e-05,2.086e-06
3.801e-06,1.414e-06,4.3208e-05,2.105e-06
2.4027e-05,2.8e-07,0.000148304,2.299e-06
6.127e-06,1.659e-06,0.00010222,2.106e-06
7.78e-06,1.56e-06,0.000102333,2.118e-06
6.104e-06,1.44e-06,8.9836e-05,2.044e-06
2.364e-05,3.01e-07,0.000165089,2.125e-06
6.699e-06,1.484e-06,5.3099e-05,2.12e-06
6.064e-06,1.717e-06,5.8739e-05,1.951e-06
4.635e-06,1.539e-06,3.6875e-05,2.095e-06
1.6389e-05,3.76e-07,0.000113755,2.139e-06
5.906e-06,1.638e-06,3.7542e-05,2.225e-06
8.385e-06,1.665e-06,7.4932e-05,2.12e-06
8.337e-06,6.32e-07,0.000112091,1.911e-06
2.5702e-05,2.69e-07,0.000153308,3.3e-06
9.643e-06,4.63e-07,5.8701e-05,2.04e-06
1.2107e-05,3.66e-07,8.6166e-05,2.082e-06
9.622e-06,1.63e-06,4.5959e-05,2.036e-06
3.2172e-05,2.63e-07,0.000159544,4.482e-06
1.71e-05,3.4e-07,0.000142716,2.07e-06
1.6938e-05,3.2e-07,0.00014806,2.151e-06
1.1665e-05,1.656e-06,6.0788e-05,2.108e-06
3.7026e-05,2.65e-07,0.0001791,2.945e-06
8.667e-06,1.624e-06,6.3672e-05,2.065e-06
8.042e-06,3.36e-07,4.9323e-05,2.215e-06
8.447e-06,3.71e-07,5.9946e-05,2.102e-06
1.5858e-05,2.66e-07,6.5902e-05,1.2096e-05
3.002e-06,3e-07,1.7205e-05,1.997e-06
3.874e-06,3.63e-07,2.5903e-05,1.959e-06
7.677e-06,3.55e-07,6.6031e-05,1.897e-06
5.0298e-05,2.85e-07,0.000205606,3.6728e-05
1.7004e-05,1.594e-06,0.000197392,2.29e-06
2.9679e-05,1.522e-06,0.000284651,2.279e-06
1.0052e-05,3.28e-07,0.000104322,2.103e-06
2.5158e-05,2.81e-07,9.9338e-05,1.4497e-05
1.4161e-05,1.434e-06,0.000108908,2.332e-06
1.7781e-05,1.61e-06,0.000142772,2.332e-06
1.4457e-05,1.626e-06,0.000129174,2.216e-06
2.2861e-05,3.15e-07,0.000144461,2.301e-06
1.1872e-05,1.777e-06,0.000148219,2.1e-06
1.4889e-05,1.319e-06,0.000153572,1.983e-06
1.4199e-05,1.536e-06,0.000143273,2.244e-06
